Phel_contig_100	PMI_000464-RA	75.80	500	67	6	9607	8120	13	462	0.0	  686
Phel_contig_1000	PMI_015227-RA	72.94	436	117	1	205	1512	31	465	0.0	  604
Phel_contig_10006	PMI_015289-RB	90.64	267	25	0	828	28	352	618	1e-160	  467
Phel_contig_10031	PMI_012814-RA	53.83	483	209	5	110	1528	1	479	9e-160	  473
Phel_contig_10034	PMI_011247-RA	82.89	643	98	3	3257	1338	1	634	0.0	 1041
Phel_contig_10040	PMI_010606-RA	69.52	456	74	5	1948	614	45	446	0.0	  602
Phel_contig_10049	PMI_001870-RA	77.59	415	91	2	1674	430	1	413	0.0	  682
Phel_contig_10068	PMI_009187-RA	82.88	333	40	2	3	1001	93	408	0.0	  538
Phel_contig_1009	PMI_025240-RA	71.30	338	96	1	2558	1545	1	337	8e-165	  488
Phel_contig_10090	PMI_017391-RA	64.82	307	71	3	2530	1610	160	429	7e-130	  399
Phel_contig_10096	PMI_007661-RA	96.92	422	13	0	2449	1184	30	451	0.0	  828
Phel_contig_101	PMI_019597-RA	73.13	469	104	1	2	1408	27	473	0.0	  734
Phel_contig_10101	PMI_009185-RA	87.54	321	29	1	963	1	82	391	0.0	  585
Phel_contig_10107	PMI_016257-RA	70.99	424	69	2	3065	1794	166	535	0.0	  581
Phel_contig_10111	PMI_005368-RA	64.77	281	88	1	731	1573	19	288	1e-125	  393
Phel_contig_10116	PMI_013255-RA	58.13	449	152	6	1	1332	42	459	1e-163	  479
Phel_contig_10119	PMI_020425-RA	90.84	273	25	0	574	1392	105	377	2e-157	  473
Phel_contig_1012	PMI_003954-RA	80.56	216	37	3	1142	1786	1	212	7e-109	  349
Phel_contig_10120	PMI_001661-RA	85.04	274	41	0	94	915	202	475	3e-174	  498
Phel_contig_10121	PMI_021841-RA	87.23	274	20	3	247	1056	131	393	2e-162	  481
Phel_contig_10127	PMI_015723-RA	60.13	612	66	8	2436	4271	288	721	0.0	  681
Phel_contig_1013	PMI_000048-RA	69.81	785	108	12	4325	1983	91	750	0.0	 1026
Phel_contig_10140	PMI_014046-RA	77.09	275	55	1	312	1112	49	323	3e-123	  375
Phel_contig_1016	PMI_017846-RA	67.52	545	126	4	489	2066	1	513	0.0	  732
Phel_contig_10160	PMI_025878-RA	75.26	384	41	2	3340	2189	1	330	4e-178	  531
Phel_contig_10167	PMI_005901-RA	64.90	339	73	3	187	1197	1	295	9e-146	  427
Phel_contig_10172	PMI_024312-RA	70.34	290	39	1	1	870	108	350	1e-139	  417
Phel_contig_10188	PMI_013465-RA	86.22	479	45	1	699	2072	330	808	0.0	  830
Phel_contig_1019	PMI_016902-RA	64.38	730	189	10	7496	5337	1	669	0.0	  931
Phel_contig_10200	PMI_010671-RA	61.30	354	44	5	2	1060	343	604	5e-135	  406
Phel_contig_10202	PMI_015090-RA	59.76	584	176	11	157	1776	691	1259	1e-122	  409
Phel_contig_10209	PMI_022279-RA	55.57	763	256	15	3	2273	33	718	0.0	  626
Phel_contig_10212	PMI_006760-RA	84.51	439	59	1	4	1293	631	1069	0.0	  789
Phel_contig_10213	PMI_013851-RA	94.76	286	15	0	176	1033	1	286	0.0	  541
Phel_contig_10227	PMI_021085-RA	46.74	582	284	13	17	1729	388	954	7e-105	  366
Phel_contig_10228	PMI_017255-RA	65.84	404	109	4	24	1232	181	556	3e-152	  452
Phel_contig_10249	PMI_007769-RA	72.89	1136	254	18	4381	1055	100	1208	0.0	 1495
Phel_contig_10256	PMI_019580-RA	45.71	560	276	14	1736	3388	7	547	1e-133	  435
Phel_contig_10258	PMI_007840-RA	66.91	417	130	3	1	1236	114	527	0.0	  574
Phel_contig_1026	PMI_015130-RA	88.65	185	21	0	2835	2281	1	185	1e-111	  353
Phel_contig_10261	PMI_023432-RA	74.83	302	72	1	158	1051	1	302	7e-171	  484
Phel_contig_10262	PMI_014011-RA	75.00	216	52	1	536	1183	13	226	3e-108	  329
Phel_contig_10265	PMI_016645-RA	83.92	311	29	2	218	1087	50	360	1e-169	  502
Phel_contig_10269	PMI_023320-RA	69.72	284	80	3	2102	2935	4	287	2e-132	  415
Phel_contig_1027	PMI_020171-RA	90.56	445	13	3	693	2027	1	416	0.0	  793
Phel_contig_10272	PMI_003434-RA	85.22	230	18	1	1685	996	36	249	2e-127	  379
Phel_contig_10273	PMI_004577-RA	62.87	905	269	6	1021	3729	1	840	0.0	 1065
Phel_contig_10279	PMI_022286-RA	75.00	244	60	1	162	890	237	480	8e-123	  379
Phel_contig_10283	PMI_005245-RA	93.80	823	26	1	2	2395	347	1169	0.0	 1501
